player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P8503,Jermaine,Walker,1989-11-13,75,162,African,dark,black,clean_shaven,L,P,,1,,,,,,45,,,,53,68,67,61,69,59,65,82,65,41,43,0,0,,,,45,,,,44,61,54,54,60,53,31,76,56,32,42,0,0,False,,,1,,,,,,0,50,middle_relief,
P5539,Xavier,Gaines,2000-01-31,72,206,African,dark,black,clean_shaven,L,P,,1,,,,,,48,,,,50,64,60,65,72,64,76,55,0,0,0,0,0,,,,48,,,,65,78,68,72,67,69,93,68,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P8251,Lenard,Liebel,2001-06-28,72,236,Anglo,light,brown,goatee,R,P,,1,,,,,,42,,,,58,67,55,63,76,66,66,0,62,0,0,0,0,,,,42,,,,71,81,84,76,64,63,72,0,67,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P7917,Jorge,Morales,1996-03-01,76,228,Hispanic,medium,black,goatee,R,P,,1,,,,,,50,,,,51,59,71,61,74,63,71,0,0,53,0,0,0,,,,50,,,,46,64,60,66,70,59,89,0,0,48,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P7915,Alejandro,Rivera,1990-08-31,73,216,Hispanic,light,brown,clean_shaven,L,P,,1,,LR,,,,46,,,,42,64,69,67,65,65,61,51,0,86,30,0,0,,,,46,,,,35,58,50,74,53,46,91,41,0,86,25,0,0,False,,,1,,,,,,0,50,long_relief,
P6363,Roland,Longhi,1991-12-12,72,221,Anglo,medium,brown,goatee,R,C,,0,,,57,90,44,59,54,55,55,52,54,,,,,,,,,,,,43,54,36,59,54,62,55,44,54,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P6092,Shad,Mcmeel,2004-03-10,70,212,Anglo,light,blonde,goatee,L,1B,,0,,,68,64,76,47,60,65,49,62,62,,,,,,,,,,,,93,87,72,47,60,56,49,88,89,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1799,Fernando,Lopez,2001-08-14,73,174,Hispanic,medium,brown,clean_shaven,R,2B,,0,,,72,64,78,44,63,64,51,60,50,,,,,,,,,,,,61,55,95,44,63,48,51,75,55,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1563,Eduardo,Reyes,1999-12-11,71,215,Hispanic,light,brown,clean_shaven,R,3B,,0,,,62,73,66,49,42,57,50,58,61,,,,,,,,,,,,68,73,68,49,42,56,50,63,76,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3296,Roosevelt,Burkstrand,1990-09-17,75,172,Anglo,light,blonde,clean_shaven,R,SS,,0,,,77,61,71,43,49,58,53,62,58,,,,,,,,,,,,58,49,47,43,49,54,53,52,58,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6543,Fermin,Cuez,1999-10-27,77,235,Anglo,light,black,mustache,L,LF,,0,,,66,62,60,50,53,58,54,64,58,,,,,,,,,,,,77,72,62,50,53,57,54,70,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6586,Jamal,Mitchell,2001-11-07,74,214,African,medium,black,mustache,R,CF,SS,0,,,69,41,69,48,43,68,52,66,53,,,,,,,,,,,,77,67,75,48,43,56,52,81,67,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3561,Miguel,Gonzalez,2001-04-03,71,181,Hispanic,light,brown,goatee,R,RF,,0,,,65,66,48,53,44,66,46,67,78,,,,,,,,,,,,73,68,79,53,44,62,46,76,85,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3310,Trent,Curz,1991-02-03,75,163,Anglo,light,blonde,clean_shaven,R,RF,,0,,,78,42,64,48,51,73,53,68,68,,,,,,,,,,,,60,50,65,48,51,54,53,63,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5416,Tyrone,Washington,1990-08-21,70,208,African,dark,black,clean_shaven,R,LF,,0,,,57,91,52,51,43,60,48,60,60,,,,,,,,,,,,59,68,48,51,43,52,48,57,53,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P7707,Elmer,Ruley,2000-07-08,77,165,Anglo,light,brown,clean_shaven,R,2B,,0,,,79,57,75,45,39,67,53,57,48,,,,,,,,,,,,77,64,62,45,39,53,53,66,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6859,Pedro,Guerrero,1992-02-16,76,211,Hispanic,dark,brown,mustache,L,1B,,0,,,82,59,69,49,54,75,51,54,91,,,,,,,,,,,,77,48,54,49,54,48,51,51,85,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2248,Leroy,Walker,2004-05-16,75,183,African,dark,black,clean_shaven,R,CF,,0,,,57,61,59,51,53,70,54,64,60,,,,,,,,,,,,89,80,76,51,53,58,54,74,87,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P4480,Manuel,Gomez,1988-03-10,68,184,Hispanic,light,black,goatee,L,LF,,0,,,66,72,68,45,51,64,53,56,60,,,,,,,,,,,,56,61,49,45,51,55,53,46,53,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P5359,Miguel,Vasquez,2003-07-15,74,189,Hispanic,light,black,goatee,L,P,,1,,,,,,55,,,,56,79,82,88,80,83,70,42,34,92,92,0,0,,,,55,,,,66,92,66,82,37,75,61,51,46,76,81,0,0,False,,,1,,,,,,0,50,finesse_starter,
P5055,Donn,Mayson,2002-04-30,78,181,Anglo,light,blonde,clean_shaven,R,P,,1,,,,,,50,,,,49,82,68,65,72,72,75,72,0,92,92,0,0,,,,50,,,,63,90,72,90,62,71,64,83,0,89,86,0,0,False,,,1,,,,,,0,50,balanced_starter,
P1704,Roberto,Lopez,2000-01-21,71,221,Hispanic,light,black,clean_shaven,R,P,,1,,,,,,49,,,,48,55,66,72,72,75,70,58,62,55,0,0,54,,,,49,,,,56,64,79,68,48,66,66,73,74,68,0,0,63,False,,,1,,,,,,0,50,balanced_starter,
P8318,Tomas,Samora,1990-03-27,75,247,Anglo,light,black,clean_shaven,R,P,,1,,LR,,,,50,,,,66,74,60,60,63,69,76,0,50,92,92,0,0,,,,50,,,,59,74,89,60,46,40,78,0,47,67,39,0,0,False,,,1,,,,,,0,50,long_relief,
P6841,Juan,Reyes,1991-08-08,71,190,Hispanic,medium,black,mustache,S,P,,1,,,,,,48,,,,75,70,50,58,68,60,75,86,20,33,87,0,0,,,,48,,,,70,68,47,64,56,52,79,81,11,27,86,0,0,False,,,1,,,,,,0,50,middle_relief,
P6223,Sung,Lin,1995-11-06,74,245,Asian,medium,black,beard,L,P,,1,,SU,,,,48,,,,55,68,47,69,66,52,94,90,33,66,26,0,0,,,,48,,,,52,63,57,69,62,52,53,93,37,63,27,0,0,False,,,1,,,,,,0,50,setup,
P6764,Xavier,Jackson,1995-05-26,76,192,African,dark,black,mustache,L,P,,1,,CL,,,,51,,,,70,59,42,73,73,70,87,0,0,0,31,0,0,,,,51,,,,75,64,61,60,57,58,80,0,0,0,31,0,0,False,,,1,,,,,,0,50,closer,
P9216,Leroy,White,1988-05-08,72,226,African,dark,black,beard,R,CF,,0,,,82,55,60,54,57,85,49,70,59,,,,,,,,,,,,54,44,51,54,57,59,49,61,55,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2162,Milo,Hoscheit,2003-02-12,68,160,Anglo,medium,brown,clean_shaven,L,1B,,0,,,68,76,59,50,63,70,47,61,69,,,,,,,,,,,,78,88,80,50,63,38,47,67,80,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P2563,Juan,Vargas,2003-10-12,71,185,Hispanic,dark,brown,mustache,R,LF,,0,,,84,51,71,49,54,80,54,55,65,,,,,,,,,,,,99,65,81,49,54,58,54,63,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2918,Luis,Torres,1995-02-26,72,228,Hispanic,dark,brown,clean_shaven,R,LF,,0,,,63,62,53,57,52,64,49,62,63,,,,,,,,,,,,62,71,50,57,52,58,49,67,65,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P9477,Rafael,Lopez,1997-04-02,74,180,Hispanic,medium,black,goatee,R,LF,,0,,,90,54,76,50,48,70,49,62,52,,,,,,,,,,,,72,45,53,50,48,55,49,59,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3345,Manual,Brasseux,1991-10-22,70,224,Anglo,light,blonde,beard,L,LF,,0,,,66,58,50,50,47,59,52,64,62,,,,,,,,,,,,58,62,55,50,47,47,52,57,52,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P7366,Manuel,Rodriguez,1987-12-09,73,236,Hispanic,light,black,clean_shaven,R,CF,,0,,,71,53,77,47,57,67,43,60,56,,,,,,,,,,,,56,47,66,47,57,62,43,56,47,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1559,Ricardo,Morales,1997-12-28,77,178,Hispanic,medium,black,beard,L,RF,,0,,,76,70,78,50,59,52,52,63,67,,,,,,,,,,,,78,71,72,50,59,47,52,78,72,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P6100,Alejandro,Vasquez,2004-06-09,71,197,Hispanic,medium,brown,clean_shaven,R,P,,1,,,,,,55,,,,56,74,89,63,57,58,90,80,32,92,92,0,0,,,,55,,,,74,92,82,94,62,85,91,99,50,97,99,0,0,False,,,1,,,,,,0,50,power_starter,
P9012,Horace,Letterman,2007-08-11,77,198,Anglo,medium,brown,clean_shaven,R,P,,1,,,,,,48,,,,58,60,81,63,65,65,81,0,20,91,0,0,0,,,,48,,,,86,82,83,90,80,70,99,0,42,99,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P7406,Rodney,Ronda,2005-04-26,75,195,Anglo,dark,black,goatee,R,P,,1,,,,,,43,,,,40,51,65,78,82,80,72,73,0,0,0,0,0,,,,43,,,,67,75,92,69,63,81,99,99,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P4530,Ashley,Mennen,2006-07-24,74,217,Anglo,medium,brown,clean_shaven,R,P,1B,1,,,,,,57,,,,51,56,57,64,72,60,68,35,21,89,51,0,0,,,,57,,,,68,76,78,72,71,88,99,58,45,99,69,0,0,False,,,1,,,,,,0,50,middle_relief,
P3495,Leroy,Jefferson,2006-02-06,74,219,African,dark,brown,mustache,L,P,,1,,,,,,53,,,,61,74,80,72,82,71,84,77,0,0,0,0,0,,,,53,,,,80,97,90,74,70,71,99,94,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
P6909,Jefferson,Constante,2004-11-24,72,187,Anglo,medium,blonde,clean_shaven,R,C,,0,,,67,61,65,54,45,64,53,43,57,,,,,,,,,,,,83,60,62,54,45,56,53,64,74,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P2333,Cedric,Taylor,2007-05-15,69,186,African,dark,black,clean_shaven,R,3B,,0,,,78,68,52,53,62,53,53,55,50,,,,,,,,,,,,91,82,78,53,62,61,53,74,64,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1152,Jerrold,Salvadore,2004-11-18,78,221,Anglo,light,blonde,clean_shaven,R,LF,,0,,,88,62,67,56,54,77,54,63,58,,,,,,,,,,,,78,82,87,56,54,57,54,85,73,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1415,Jorge,Perez,2006-09-22,70,185,Hispanic,medium,black,clean_shaven,R,C,,0,,,68,67,58,51,38,51,50,51,57,,,,,,,,,,,,77,61,65,51,38,58,50,66,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P5239,Hector,Castillo,2006-12-02,73,167,Hispanic,medium,brown,clean_shaven,R,RF,,0,,,72,71,65,49,68,56,50,82,75,,,,,,,,,,,,83,85,89,49,68,69,50,99,97,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P9731,Mckinley,Huey,1996-12-11,73,160,Anglo,medium,brown,clean_shaven,R,P,,1,,,,,,55,,,,53,82,76,64,74,67,65,0,0,70,60,0,0,,,,55,,,,54,81,81,67,59,67,82,0,0,0,32,0,0,False,,,1,,,,,,0,50,balanced_starter,
P5070,Wilber,Mcamis,2003-02-07,68,189,Anglo,light,black,clean_shaven,R,P,,1,,,,,,46,,,,50,64,67,72,79,70,81,34,81,31,37,0,0,,,,46,,,,64,78,71,80,76,64,53,39,87,38,49,0,0,False,,,1,,,,,,0,50,balanced_starter,
P6981,Leroy,Washington,2000-11-28,72,167,African,dark,brown,clean_shaven,R,P,,1,,,,,,48,,,,45,73,77,65,63,56,82,0,52,92,92,0,54,,,,48,,,,59,80,81,73,59,56,99,0,61,92,99,0,68,False,,,1,,,,,,0,50,power_starter,
P7327,Malik,King,1986-11-22,76,183,African,dark,black,mustache,S,P,,1,,,,,,51,,,,53,56,53,67,65,69,72,93,88,92,92,0,43,,,,51,,,,53,52,54,75,32,51,58,90,85,0,67,0,39,False,,,1,,,,,,0,50,middle_relief,
P7730,Jamel,Burtle,1991-02-25,74,213,Anglo,light,brown,clean_shaven,L,P,,1,,,,,,52,,,,51,71,68,74,88,68,55,88,53,62,0,0,0,,,,52,,,,42,65,46,65,51,42,51,84,50,56,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
P9727,Malik,White,1991-05-13,73,233,African,medium,black,clean_shaven,R,P,,1,,CL,,,,52,,,,84,62,35,66,77,58,86,62,60,52,38,0,0,,,,52,,,,76,54,62,48,67,81,54,56,57,49,34,0,0,False,,,1,,,,,,0,50,closer,
P4897,Monroe,Peredz,1988-07-21,71,198,Anglo,dark,black,clean_shaven,S,P,,1,,,,,,48,,,,57,71,82,59,65,51,84,0,80,92,92,0,0,,,,48,,,,51,66,68,47,36,40,81,0,80,0,66,0,0,False,,,1,,,,,,0,50,power_starter,
P3256,Anderson,Alper,2000-05-05,70,174,Anglo,light,black,clean_shaven,R,P,,1,,LR,,,,49,,,,50,65,60,69,65,72,64,0,37,0,0,0,0,,,,49,,,,65,77,67,72,80,69,97,0,48,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
P9665,Malik,Green,2000-06-22,69,223,African,dark,black,clean_shaven,R,P,,1,,CL,,,,48,,,,61,58,41,68,80,63,85,38,0,60,0,0,0,,,,48,,,,75,63,77,76,72,61,87,45,0,69,0,0,0,False,,,1,,,,,,0,50,closer,
P6856,Gabriel,Diano,1991-08-03,77,181,Anglo,light,blonde,clean_shaven,R,P,,1,,,,,,53,,,,54,74,57,61,56,56,83,56,48,24,27,0,0,,,,53,,,,52,68,57,62,56,53,36,47,42,19,22,0,0,False,,,1,,,,,,0,50,middle_relief,
P9472,Cedric,Baker,1990-08-23,72,181,African,dark,black,clean_shaven,R,P,,1,,,,,,45,,,,56,70,81,59,67,55,80,42,64,91,75,0,0,,,,38,,,,46,70,52,56,61,48,86,32,63,90,73,0,0,False,,,1,,,,,,0,50,power_starter,
P3385,Damien,Mcelveen,1991-10-15,68,198,Anglo,medium,brown,mustache,S,C,,0,,,59,68,47,51,48,63,49,43,59,,,,,,,,,,,,40,40,45,51,48,43,49,38,51,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P5528,Darnell,Wright,2004-05-19,69,167,African,dark,black,clean_shaven,R,1B,,0,,,81,56,63,53,63,65,52,45,59,,,,,,,,,,,,91,77,84,53,63,54,52,72,88,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6320,Eduardo,Ramos,1987-09-08,78,241,Hispanic,medium,brown,goatee,L,2B,,0,,,68,82,66,51,45,56,55,78,43,,,,,,,,,,,,48,50,49,51,45,50,55,73,41,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P9462,Deshawn,Jackson,2000-03-06,77,241,African,dark,black,beard,R,3B,,0,,,72,43,61,52,59,74,50,52,58,,,,,,,,,,,,76,59,56,52,59,55,50,57,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1901,Alejandro,Martinez,1988-02-02,72,242,Hispanic,medium,brown,beard,R,SS,,0,,,86,65,56,53,55,70,49,57,50,,,,,,,,,,,,64,63,50,53,55,56,49,47,47,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P7360,Raul,Sanchez,2004-04-27,69,196,Hispanic,light,black,clean_shaven,R,LF,,0,,,73,75,59,46,50,64,49,71,69,,,,,,,,,,,,86,80,99,46,50,58,49,87,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3164,Erich,Yono,2004-04-21,78,245,Anglo,light,black,clean_shaven,L,CF,,0,,,81,54,69,55,42,62,53,53,57,,,,,,,,,,,,87,72,69,55,42,55,53,80,80,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5452,Tyrone,Harris,2000-05-22,77,249,African,dark,black,clean_shaven,S,RF,CF,0,,,54,80,52,49,61,55,53,50,72,,,,,,,,,,,,71,80,84,49,61,48,53,57,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P1344,Darnell,Carter,1993-07-14,71,242,African,dark,black,clean_shaven,R,C,,0,,,66,66,61,55,50,59,51,45,51,,,,,,,,,,,,53,47,36,55,50,57,51,45,41,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P8702,Leroy,Carter,1998-10-01,72,188,African,medium,black,clean_shaven,R,1B,,0,,,75,58,82,51,47,69,49,72,58,,,,,,,,,,,,77,79,72,51,47,51,49,87,71,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P9786,Lamont,Mosqueda,2000-08-27,72,247,Anglo,light,red,clean_shaven,L,2B,,0,,,73,57,61,46,58,72,53,56,44,,,,,,,,,,,,77,70,56,46,58,45,53,68,58,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5418,Yong,Patel,2002-06-26,76,248,Asian,light,black,mustache,R,2B,,0,,,88,54,80,48,63,75,44,51,53,,,,,,,,,,,,89,75,63,48,63,63,44,66,68,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2415,Lyle,Uhrmacher,1995-02-16,68,235,Anglo,light,brown,clean_shaven,R,2B,,0,,,80,48,56,51,52,83,51,62,49,,,,,,,,,,,,67,47,53,51,52,51,51,62,51,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P8832,Juan,Cruz,1996-07-30,78,240,Hispanic,medium,brown,clean_shaven,R,SS,,0,,,82,56,60,47,41,73,47,50,55,,,,,,,,,,,,69,56,57,47,41,69,47,46,54,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P8537,Herb,Wilkey,1989-09-29,69,220,Anglo,medium,blonde,beard,R,P,,1,,,,,,55,,,,58,79,76,66,72,54,89,0,26,92,92,0,0,,,,55,,,,53,76,56,74,18,56,38,0,22,0,19,0,0,False,,,1,,,,,,0,50,power_starter,
P9308,Toney,Boehner,1998-07-22,71,208,Anglo,medium,brown,mustache,L,P,,1,,,,,,54,,,,51,69,58,54,72,51,69,0,0,63,0,0,0,,,,54,,,,60,84,63,78,74,60,57,0,0,77,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P5509,Jonathon,Rashed,1999-07-03,75,169,Anglo,medium,red,mustache,S,P,,1,,,,,,48,,,,58,80,50,71,66,67,80,68,0,69,0,0,0,,,,48,,,,69,94,70,75,64,63,90,82,0,74,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P9799,Alvaro,Ketron,1990-03-28,73,172,Anglo,light,brown,beard,R,P,,1,,LR,,,,60,,,,53,54,67,76,70,65,73,0,58,95,47,0,0,,,,60,,,,43,54,44,57,59,54,50,0,49,93,46,0,0,False,,,1,,,,,,0,50,long_relief,
P7765,Tyrone,Carter,2004-05-11,77,214,African,dark,brown,clean_shaven,S,P,,1,,,,,,50,,,,67,73,76,66,78,71,85,64,32,0,29,0,0,,,,50,,,,95,83,78,64,95,82,99,94,50,0,52,0,0,False,,,1,,,,,,0,50,balanced_starter,
P2957,Son,Mcmilleon,2004-11-06,77,207,Anglo,light,blonde,clean_shaven,R,P,,1,,LR,,,,41,,,,44,61,66,74,59,70,71,59,0,54,0,0,0,,,,41,,,,56,77,90,83,89,83,68,86,0,75,0,0,0,False,,,1,,,,,,0,50,long_relief,
P7560,Robin,Manzur,1989-09-22,70,231,Anglo,medium,blonde,clean_shaven,R,P,,1,,,,,,42,,,,63,61,68,67,82,63,66,0,53,0,25,0,26,,,,42,,,,60,60,51,68,46,49,72,0,44,0,19,0,17,False,,,1,,,,,,0,50,balanced_starter,
P4482,Marshall,Grimley,1989-12-18,76,195,Anglo,light,brown,clean_shaven,R,RF,,0,,,72,53,68,54,46,61,47,67,74,,,,,,,,,,,,60,56,53,54,46,56,47,64,74,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6351,Luis,Delgado,1996-11-23,70,188,Hispanic,light,black,goatee,R,CF,,0,,,59,76,56,45,58,63,52,62,85,,,,,,,,,,,,49,53,66,45,58,40,52,59,89,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P6943,Felton,Wach,1994-01-28,73,206,Anglo,dark,blonde,clean_shaven,R,2B,,0,,,73,57,72,52,47,67,54,54,59,,,,,,,,,,,,73,50,61,52,47,62,54,50,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1199,Hector,Ortiz,2002-10-16,75,199,Hispanic,light,brown,clean_shaven,R,3B,,0,,,70,51,76,49,56,67,54,52,50,,,,,,,,,,,,71,59,58,49,56,60,54,64,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3749,Tyrone,Young,1993-02-12,76,203,African,dark,black,mustache,R,LF,,0,,,73,45,64,49,49,73,48,60,51,,,,,,,,,,,,51,45,64,49,49,55,48,58,41,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P7459,Francisco,Delgado,1993-10-06,69,214,Hispanic,medium,blonde,goatee,R,1B,,0,,,50,92,56,61,53,44,52,55,64,,,,,,,,,,,,58,64,56,61,53,52,52,54,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P3644,Tracey,Peeler,1997-08-19,78,250,Anglo,medium,blonde,beard,R,1B,,0,,,62,65,58,45,55,71,53,55,68,,,,,,,,,,,,62,72,62,45,55,57,53,51,71,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1303,Miguel,Reyes,1988-11-10,73,194,Hispanic,medium,red,beard,L,2B,,0,,,87,56,75,51,54,81,52,55,52,,,,,,,,,,,,71,45,34,51,54,55,52,52,51,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3850,Cedric,Scott,2006-08-13,69,212,African,dark,black,mustache,L,P,,1,,,,,,55,,,,61,78,63,78,66,56,74,78,22,92,92,0,0,,,,55,,,,83,99,91,99,62,66,88,99,34,0,99,0,0,False,,,1,,,,,,0,50,balanced_starter,
P2979,Milford,Schlee,2006-06-05,72,186,Anglo,light,blonde,clean_shaven,R,P,,1,,,,,,53,,,,51,58,82,67,62,69,66,60,53,38,0,0,0,,,,53,,,,78,86,80,64,84,68,57,87,78,67,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P1855,Luis,Martinez,2004-12-02,69,170,Hispanic,light,brown,clean_shaven,L,P,,1,,,,,,53,,,,53,60,80,83,76,74,55,0,67,0,0,0,0,,,,53,,,,79,71,74,99,55,72,79,0,91,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P3462,Percy,Jefferson,2004-09-28,73,215,African,dark,black,clean_shaven,R,P,,1,,,,,,56,,,,49,57,77,73,69,67,78,22,0,0,0,0,0,,,,56,,,,70,87,84,77,99,68,99,33,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P8858,Carroll,Neblock,2004-02-19,76,239,Anglo,light,black,clean_shaven,L,P,,1,,LR,,,,53,,,,56,64,67,69,59,67,72,28,79,0,29,0,0,,,,53,,,,70,91,99,81,63,71,99,50,92,0,52,0,0,False,,,1,,,,,,0,50,long_relief,
P9194,Pedro,Rivera,2007-11-04,78,162,Hispanic,medium,red,clean_shaven,L,CF,,0,,,54,77,72,52,60,55,50,49,55,,,,,,,,,,,,65,94,75,52,60,46,50,64,84,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P6839,Adalberto,Carrelli,2006-12-01,75,173,Anglo,medium,black,clean_shaven,S,SS,,0,,,73,51,65,49,59,77,50,66,54,,,,,,,,,,,,79,75,97,49,59,46,50,84,66,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6872,Miguel,Guerrero,2006-09-02,77,176,Hispanic,dark,brown,clean_shaven,R,3B,,0,,,78,44,72,49,50,65,48,53,59,,,,,,,,,,,,99,79,89,49,50,55,48,76,73,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1980,Deshawn,Carter,2004-02-02,72,211,African,dark,black,mustache,L,2B,,0,,,84,60,64,48,55,82,53,45,49,,,,,,,,,,,,88,76,73,48,55,43,53,63,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P7690,Luis,Reyes,2006-10-25,78,168,Hispanic,medium,brown,clean_shaven,R,SS,,0,,,70,42,73,51,51,76,50,54,56,,,,,,,,,,,,95,78,99,51,51,45,50,66,83,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2576,Federico,Fondaw,1996-10-29,70,200,Anglo,light,brown,mustache,L,P,,1,,SU,,,,56,,,,55,68,47,74,80,60,90,0,33,92,92,0,0,,,,56,,,,51,64,65,71,52,52,74,0,28,75,0,0,0,False,,,1,,,,,,0,50,setup,
P4352,Malik,Walker,1989-09-15,73,192,African,dark,black,clean_shaven,R,P,,1,,,,,,50,,,,48,64,77,66,76,49,94,81,82,55,0,0,0,,,,50,,,,46,58,57,53,67,48,89,73,82,55,0,0,0,False,,,1,,,,,,0,50,power_starter,
P2523,Lane,Ominelli,1994-02-09,76,173,Anglo,light,brown,goatee,R,P,,1,,,,,,51,,,,52,71,85,80,78,70,60,0,0,0,37,0,67,,,,51,,,,54,72,60,61,63,52,64,0,0,0,35,0,67,False,,,1,,,,,,0,50,finesse_starter,
P4616,Tanner,Mayden,1990-06-08,75,178,Anglo,light,brown,beard,L,P,,1,,,,,,50,,,,58,59,70,66,70,68,71,25,20,0,34,0,0,,,,50,,,,49,57,56,58,48,48,75,20,12,0,28,0,0,False,,,1,,,,,,0,50,balanced_starter,
P4431,Augustus,Suennen,1997-01-07,70,200,Anglo,medium,brown,clean_shaven,L,P,,1,,,,,,51,,,,67,64,87,60,77,75,72,0,0,39,0,0,0,,,,51,,,,71,67,65,75,51,37,59,0,0,34,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P2807,Domenic,Frometa,2004-06-08,76,248,Anglo,light,black,clean_shaven,R,P,,1,,,,,,49,,,,57,57,82,88,74,70,72,49,0,86,76,0,44,,,,49,,,,68,80,96,70,95,86,70,66,0,99,99,0,65,False,,,1,,,,,,0,50,finesse_starter,
P1215,Roberto,Morales,1989-08-01,76,250,Hispanic,medium,brown,clean_shaven,S,P,,1,,,,,,53,,,,56,67,56,62,68,63,71,0,61,0,34,0,0,,,,53,,,,51,57,57,82,63,52,43,0,53,0,33,0,0,False,,,1,,,,,,0,50,middle_relief,
P1305,Darnell,Robinson,1989-03-01,69,243,African,dark,black,beard,R,P,,1,,,,,,47,,,,53,59,57,61,67,65,70,22,75,80,0,0,0,,,,47,,,,51,55,66,62,44,47,66,13,71,75,0,0,0,False,,,1,,,,,,0,50,middle_relief,
